model_key,method,doc_id,prediction,correct
qwen05,abl_only_sensitive_w8,1301,3,0
qwen05,abl_only_sensitive_w8,1305,0,0
qwen05,abl_only_sensitive_w8,1308,30,1
qwen05,abl_only_sensitive_w8,1309,3410,0
qwen05,abl_only_sensitive_w8,1311,600,0
qwen05,abl_only_sensitive_w8,1312,2,0
qwen05,abl_only_sensitive_w8,1316,150,0
qwen05,abl_sensitive_plus_ffn_w8,0,18,1
qwen05,abl_sensitive_plus_ffn_w8,4,37,0
qwen05,abl_sensitive_plus_ffn_w8,6,260,1
qwen05,abl_sensitive_plus_ffn_w8,11,132,0
qwen05,abl_sensitive_plus_ffn_w8,14,12,0
qwen05,abl_sensitive_plus_ffn_w8,15,-2790,0
qwen05,abl_sensitive_plus_ffn_w8,16,230,1
qwen05,abl_sensitive_plus_ffn_w8,20,18,0
qwen05,abl_sensitive_plus_ffn_w8,21,25,0
qwen05,abl_sensitive_plus_ffn_w8,22,20,0
qwen05,abl_sensitive_plus_ffn_w8,24,26,1
qwen05,abl_sensitive_plus_ffn_w8,25,2,1
qwen05,abl_sensitive_plus_ffn_w8,31,345,0
qwen05,abl_sensitive_plus_ffn_w8,32,200,0
qwen05,abl_sensitive_plus_ffn_w8,34,43,0
qwen05,abl_sensitive_plus_ffn_w8,35,9,1
qwen05,abl_sensitive_plus_ffn_w8,37,30,0
qwen05,abl_sensitive_plus_ffn_w8,38,9,0
qwen05,abl_sensitive_plus_ffn_w8,42,26,1
qwen05,abl_sensitive_plus_ffn_w8,43,2160,0
qwen05,abl_sensitive_plus_ffn_w8,45,44,0
qwen05,abl_sensitive_plus_ffn_w8,47,40,0
qwen05,abl_sensitive_plus_ffn_w8,48,8,1
qwen05,abl_sensitive_plus_ffn_w8,50,142,0
qwen05,abl_sensitive_plus_ffn_w8,52,15,1
qwen05,abl_sensitive_plus_ffn_w8,54,15,0
qwen05,abl_sensitive_plus_ffn_w8,59,187,1
qwen05,abl_sensitive_plus_ffn_w8,60,19,0
qwen05,abl_sensitive_plus_ffn_w8,62,2500,0
qwen05,abl_sensitive_plus_ffn_w8,64,12.5,0
qwen05,abl_sensitive_plus_ffn_w8,65,36,1
qwen05,abl_sensitive_plus_ffn_w8,67,595,1
qwen05,abl_sensitive_plus_ffn_w8,68,25,0
qwen05,abl_sensitive_plus_ffn_w8,72,221,1
qwen05,abl_sensitive_plus_ffn_w8,73,825,0
qwen05,abl_sensitive_plus_ffn_w8,74,83.25,0
qwen05,abl_sensitive_plus_ffn_w8,75,14,0
qwen05,abl_sensitive_plus_ffn_w8,78,13.50,0
qwen05,abl_sensitive_plus_ffn_w8,82,619,0
qwen05,abl_sensitive_plus_ffn_w8,86,22,1
qwen05,abl_sensitive_plus_ffn_w8,87,15300,0
qwen05,abl_sensitive_plus_ffn_w8,88,87900,0
qwen05,abl_sensitive_plus_ffn_w8,89,768,0
qwen05,abl_sensitive_plus_ffn_w8,91,30,0
qwen05,abl_sensitive_plus_ffn_w8,96,3,1
qwen05,abl_sensitive_plus_ffn_w8,100,120,0
qwen05,abl_sensitive_plus_ffn_w8,102,35,0
qwen05,abl_sensitive_plus_ffn_w8,105,20,1
qwen05,abl_sensitive_plus_ffn_w8,106,0,0
qwen05,abl_sensitive_plus_ffn_w8,107,2,0
qwen05,abl_sensitive_plus_ffn_w8,111,1.25,0
qwen05,abl_sensitive_plus_ffn_w8,117,360,1
qwen05,abl_sensitive_plus_ffn_w8,118,4,1
qwen05,abl_sensitive_plus_ffn_w8,119,124800,0
qwen05,abl_sensitive_plus_ffn_w8,125,10,1
qwen05,abl_sensitive_plus_ffn_w8,126,82,1
qwen05,abl_sensitive_plus_ffn_w8,129,3600000,0
qwen05,abl_sensitive_plus_ffn_w8,130,10,0
qwen05,abl_sensitive_plus_ffn_w8,139,34,0
qwen05,abl_sensitive_plus_ffn_w8,142,140,1
qwen05,abl_sensitive_plus_ffn_w8,143,18.3,0
qwen05,abl_sensitive_plus_ffn_w8,152,6,0
qwen05,abl_sensitive_plus_ffn_w8,154,112,0
qwen05,abl_sensitive_plus_ffn_w8,157,910,0
qwen05,abl_sensitive_plus_ffn_w8,158,34,1
qwen05,abl_sensitive_plus_ffn_w8,160,8,0
qwen05,abl_sensitive_plus_ffn_w8,162,92,1
qwen05,abl_sensitive_plus_ffn_w8,163,55,0
qwen05,abl_sensitive_plus_ffn_w8,164,12510,0
qwen05,abl_sensitive_plus_ffn_w8,165,77,1
qwen05,abl_sensitive_plus_ffn_w8,168,10,0
qwen05,abl_sensitive_plus_ffn_w8,169,120,1
qwen05,abl_sensitive_plus_ffn_w8,170,525,0
qwen05,abl_sensitive_plus_ffn_w8,172,0,0
qwen05,abl_sensitive_plus_ffn_w8,173,500,0
qwen05,abl_sensitive_plus_ffn_w8,174,66,0
qwen05,abl_sensitive_plus_ffn_w8,175,16.66666,0
qwen05,abl_sensitive_plus_ffn_w8,178,122,1
qwen05,abl_sensitive_plus_ffn_w8,179,130,1
qwen05,abl_sensitive_plus_ffn_w8,180,20,1
qwen05,abl_sensitive_plus_ffn_w8,183,1540,0
qwen05,abl_sensitive_plus_ffn_w8,184,41.67,0
qwen05,abl_sensitive_plus_ffn_w8,188,20,0
qwen05,abl_sensitive_plus_ffn_w8,189,8.25,0
qwen05,abl_sensitive_plus_ffn_w8,193,18,0
qwen05,abl_sensitive_plus_ffn_w8,194,10,1
qwen05,abl_sensitive_plus_ffn_w8,197,5379,0
qwen05,abl_sensitive_plus_ffn_w8,198,280,0
qwen05,abl_sensitive_plus_ffn_w8,201,216667,0
qwen05,abl_sensitive_plus_ffn_w8,202,100,1
qwen05,abl_sensitive_plus_ffn_w8,203,2.67,0
qwen05,abl_sensitive_plus_ffn_w8,204,30,0
qwen05,abl_sensitive_plus_ffn_w8,217,15,1
qwen05,abl_sensitive_plus_ffn_w8,219,102,0
qwen05,abl_sensitive_plus_ffn_w8,221,90,1
qwen05,abl_sensitive_plus_ffn_w8,228,2.25,0
qwen05,abl_sensitive_plus_ffn_w8,229,48,0
qwen05,abl_sensitive_plus_ffn_w8,231,50,1
qwen05,abl_sensitive_plus_ffn_w8,238,51,0
qwen05,abl_sensitive_plus_ffn_w8,242,5,0
qwen05,abl_sensitive_plus_ffn_w8,243,750,0
qwen05,abl_sensitive_plus_ffn_w8,244,7,0
qwen05,abl_sensitive_plus_ffn_w8,246,5400,0
qwen05,abl_sensitive_plus_ffn_w8,249,20,0
qwen05,abl_sensitive_plus_ffn_w8,251,70,1
qwen05,abl_sensitive_plus_ffn_w8,252,73,1
qwen05,abl_sensitive_plus_ffn_w8,255,16,0
qwen05,abl_sensitive_plus_ffn_w8,258,0.06,0
qwen05,abl_sensitive_plus_ffn_w8,259,238,0
qwen05,abl_sensitive_plus_ffn_w8,260,132,0
qwen05,abl_sensitive_plus_ffn_w8,267,23,0
qwen05,abl_sensitive_plus_ffn_w8,272,5.10,0
qwen05,abl_sensitive_plus_ffn_w8,279,3,0
qwen05,abl_sensitive_plus_ffn_w8,281,87.5,0
qwen05,abl_sensitive_plus_ffn_w8,285,21,1
qwen05,abl_sensitive_plus_ffn_w8,288,0,0
qwen05,abl_sensitive_plus_ffn_w8,290,390,1
qwen05,abl_sensitive_plus_ffn_w8,292,450,0
qwen05,abl_sensitive_plus_ffn_w8,298,350,0
qwen05,abl_sensitive_plus_ffn_w8,302,15,1
qwen05,abl_sensitive_plus_ffn_w8,303,20900,0
qwen05,abl_sensitive_plus_ffn_w8,304,3200,1
qwen05,abl_sensitive_plus_ffn_w8,305,4,1
qwen05,abl_sensitive_plus_ffn_w8,306,10,1
qwen05,abl_sensitive_plus_ffn_w8,313,69000,0
qwen05,abl_sensitive_plus_ffn_w8,318,139,0
qwen05,abl_sensitive_plus_ffn_w8,319,15,1
qwen05,abl_sensitive_plus_ffn_w8,320,0,0
qwen05,abl_sensitive_plus_ffn_w8,322,3,0
qwen05,abl_sensitive_plus_ffn_w8,328,1.1833333333333333,0
qwen05,abl_sensitive_plus_ffn_w8,331,15000,0
qwen05,abl_sensitive_plus_ffn_w8,333,100,1
qwen05,abl_sensitive_plus_ffn_w8,335,100,0
qwen05,abl_sensitive_plus_ffn_w8,337,5,0
qwen05,abl_sensitive_plus_ffn_w8,339,60,0
qwen05,abl_sensitive_plus_ffn_w8,340,-3,0
qwen05,abl_sensitive_plus_ffn_w8,341,170,0
qwen05,abl_sensitive_plus_ffn_w8,342,63,0
qwen05,abl_sensitive_plus_ffn_w8,343,180000,1
qwen05,abl_sensitive_plus_ffn_w8,347,36,1
qwen05,abl_sensitive_plus_ffn_w8,351,10,1
qwen05,abl_sensitive_plus_ffn_w8,355,34,1
qwen05,abl_sensitive_plus_ffn_w8,357,10,0
qwen05,abl_sensitive_plus_ffn_w8,358,31.25,0
qwen05,abl_sensitive_plus_ffn_w8,364,49,1
qwen05,abl_sensitive_plus_ffn_w8,367,1,0
qwen05,abl_sensitive_plus_ffn_w8,368,10,0
qwen05,abl_sensitive_plus_ffn_w8,370,720,0
qwen05,abl_sensitive_plus_ffn_w8,372,5,1
qwen05,abl_sensitive_plus_ffn_w8,373,240000,1
qwen05,abl_sensitive_plus_ffn_w8,379,64,0
qwen05,abl_sensitive_plus_ffn_w8,383,36,0
qwen05,abl_sensitive_plus_ffn_w8,384,24,0
qwen05,abl_sensitive_plus_ffn_w8,385,28,0
qwen05,abl_sensitive_plus_ffn_w8,387,36,1
qwen05,abl_sensitive_plus_ffn_w8,388,88,1
qwen05,abl_sensitive_plus_ffn_w8,389,27,0
qwen05,abl_sensitive_plus_ffn_w8,396,2,0
qwen05,abl_sensitive_plus_ffn_w8,402,1,0
qwen05,abl_sensitive_plus_ffn_w8,403,4500,0
qwen05,abl_sensitive_plus_ffn_w8,406,160,0
qwen05,abl_sensitive_plus_ffn_w8,407,8000,0
qwen05,abl_sensitive_plus_ffn_w8,412,30,0
qwen05,abl_sensitive_plus_ffn_w8,417,600,0
qwen05,abl_sensitive_plus_ffn_w8,419,4000,0
qwen05,abl_sensitive_plus_ffn_w8,420,13000,0
qwen05,abl_sensitive_plus_ffn_w8,421,12,1
qwen05,abl_sensitive_plus_ffn_w8,426,13.5,0
qwen05,abl_sensitive_plus_ffn_w8,429,13,1
qwen05,abl_sensitive_plus_ffn_w8,430,132,1
qwen05,abl_sensitive_plus_ffn_w8,432,10,0
qwen05,abl_sensitive_plus_ffn_w8,438,4,0
qwen05,abl_sensitive_plus_ffn_w8,439,12,0
qwen05,abl_sensitive_plus_ffn_w8,441,0,0
qwen05,abl_sensitive_plus_ffn_w8,443,81.25,0
qwen05,abl_sensitive_plus_ffn_w8,446,2,1
qwen05,abl_sensitive_plus_ffn_w8,447,47,0
qwen05,abl_sensitive_plus_ffn_w8,448,114,0
qwen05,abl_sensitive_plus_ffn_w8,452,50,1
qwen05,abl_sensitive_plus_ffn_w8,453,4800,0
qwen05,abl_sensitive_plus_ffn_w8,455,192,0
qwen05,abl_sensitive_plus_ffn_w8,458,100,0
qwen05,abl_sensitive_plus_ffn_w8,459,2250,0
qwen05,abl_sensitive_plus_ffn_w8,468,0,0
qwen05,abl_sensitive_plus_ffn_w8,469,4,1
qwen05,abl_sensitive_plus_ffn_w8,471,80,1
qwen05,abl_sensitive_plus_ffn_w8,474,4,0
qwen05,abl_sensitive_plus_ffn_w8,475,22.857142857142,0
qwen05,abl_sensitive_plus_ffn_w8,482,26,1
qwen05,abl_sensitive_plus_ffn_w8,483,40,1
qwen05,abl_sensitive_plus_ffn_w8,484,240,1
qwen05,abl_sensitive_plus_ffn_w8,494,5,0
qwen05,abl_sensitive_plus_ffn_w8,496,50,0
qwen05,abl_sensitive_plus_ffn_w8,497,448,0
qwen05,abl_sensitive_plus_ffn_w8,498,40,1
qwen05,abl_sensitive_plus_ffn_w8,499,8,0
qwen05,abl_sensitive_plus_ffn_w8,502,39,0
qwen05,abl_sensitive_plus_ffn_w8,504,24,0
qwen05,abl_sensitive_plus_ffn_w8,506,1728,0
qwen05,abl_sensitive_plus_ffn_w8,507,22,0
qwen05,abl_sensitive_plus_ffn_w8,508,55,0
qwen05,abl_sensitive_plus_ffn_w8,509,48,0
qwen05,abl_sensitive_plus_ffn_w8,513,300,1
qwen05,abl_sensitive_plus_ffn_w8,521,0,0
qwen05,abl_sensitive_plus_ffn_w8,527,25,0
qwen05,abl_sensitive_plus_ffn_w8,530,48,0
qwen05,abl_sensitive_plus_ffn_w8,534,1,0
qwen05,abl_sensitive_plus_ffn_w8,535,4,0
qwen05,abl_sensitive_plus_ffn_w8,536,8,1
qwen05,abl_sensitive_plus_ffn_w8,537,192,0
qwen05,abl_sensitive_plus_ffn_w8,538,24,0
qwen05,abl_sensitive_plus_ffn_w8,539,10,0
qwen05,abl_sensitive_plus_ffn_w8,542,8,0
qwen05,abl_sensitive_plus_ffn_w8,544,400,0
qwen05,abl_sensitive_plus_ffn_w8,546,144,0
qwen05,abl_sensitive_plus_ffn_w8,549,18,0
qwen05,abl_sensitive_plus_ffn_w8,550,37,0
qwen05,abl_sensitive_plus_ffn_w8,551,17,1
qwen05,abl_sensitive_plus_ffn_w8,553,92,1
qwen05,abl_sensitive_plus_ffn_w8,555,4,0
qwen05,abl_sensitive_plus_ffn_w8,560,90,0
qwen05,abl_sensitive_plus_ffn_w8,568,245,0
qwen05,abl_sensitive_plus_ffn_w8,574,7,0
qwen05,abl_sensitive_plus_ffn_w8,575,288,0
qwen05,abl_sensitive_plus_ffn_w8,579,7,1
qwen05,abl_sensitive_plus_ffn_w8,583,136,0
qwen05,abl_sensitive_plus_ffn_w8,587,-150,0
qwen05,abl_sensitive_plus_ffn_w8,590,418,0
qwen05,abl_sensitive_plus_ffn_w8,592,1,1
qwen05,abl_sensitive_plus_ffn_w8,595,13,1
qwen05,abl_sensitive_plus_ffn_w8,599,48,1
qwen05,abl_sensitive_plus_ffn_w8,600,8,0
qwen05,abl_sensitive_plus_ffn_w8,601,144,0
qwen05,abl_sensitive_plus_ffn_w8,602,5,1
qwen05,abl_sensitive_plus_ffn_w8,610,63160,0
qwen05,abl_sensitive_plus_ffn_w8,614,42,0
qwen05,abl_sensitive_plus_ffn_w8,615,2.50,0
qwen05,abl_sensitive_plus_ffn_w8,616,10,1
qwen05,abl_sensitive_plus_ffn_w8,620,509,0
qwen05,abl_sensitive_plus_ffn_w8,622,10,0
qwen05,abl_sensitive_plus_ffn_w8,627,72,0
qwen05,abl_sensitive_plus_ffn_w8,629,75,0
qwen05,abl_sensitive_plus_ffn_w8,630,95.5,0
qwen05,abl_sensitive_plus_ffn_w8,632,45,1
qwen05,abl_sensitive_plus_ffn_w8,644,29,1
qwen05,abl_sensitive_plus_ffn_w8,645,48,1
qwen05,abl_sensitive_plus_ffn_w8,646,79,1
qwen05,abl_sensitive_plus_ffn_w8,648,78,0
qwen05,abl_sensitive_plus_ffn_w8,652,135,0
qwen05,abl_sensitive_plus_ffn_w8,654,4,0
qwen05,abl_sensitive_plus_ffn_w8,657,180000,0
qwen05,abl_sensitive_plus_ffn_w8,658,65,0
qwen05,abl_sensitive_plus_ffn_w8,662,7,1
qwen05,abl_sensitive_plus_ffn_w8,664,32,1
qwen05,abl_sensitive_plus_ffn_w8,667,101,0
qwen05,abl_sensitive_plus_ffn_w8,668,3,1
qwen05,abl_sensitive_plus_ffn_w8,671,4,1
qwen05,abl_sensitive_plus_ffn_w8,675,45,0
qwen05,abl_sensitive_plus_ffn_w8,678,768,0
qwen05,abl_sensitive_plus_ffn_w8,683,100,0
qwen05,abl_sensitive_plus_ffn_w8,684,11,1
qwen05,abl_sensitive_plus_ffn_w8,686,50,0
qwen05,abl_sensitive_plus_ffn_w8,687,25,0
qwen05,abl_sensitive_plus_ffn_w8,688,87,0
qwen05,abl_sensitive_plus_ffn_w8,689,148,0
qwen05,abl_sensitive_plus_ffn_w8,693,18,0
qwen05,abl_sensitive_plus_ffn_w8,695,80,0
qwen05,abl_sensitive_plus_ffn_w8,697,27,1
qwen05,abl_sensitive_plus_ffn_w8,700,135,1
qwen05,abl_sensitive_plus_ffn_w8,703,50,1
qwen05,abl_sensitive_plus_ffn_w8,704,50,1
qwen05,abl_sensitive_plus_ffn_w8,707,20,0
qwen05,abl_sensitive_plus_ffn_w8,710,15.3,0
qwen05,abl_sensitive_plus_ffn_w8,712,79,0
qwen05,abl_sensitive_plus_ffn_w8,713,144,0
qwen05,abl_sensitive_plus_ffn_w8,716,1110,0
qwen05,abl_sensitive_plus_ffn_w8,717,5.40,0
qwen05,abl_sensitive_plus_ffn_w8,720,4,1
qwen05,abl_sensitive_plus_ffn_w8,724,0,0
qwen05,abl_sensitive_plus_ffn_w8,725,5,0
qwen05,abl_sensitive_plus_ffn_w8,727,80,0
qwen05,abl_sensitive_plus_ffn_w8,739,162,0
qwen05,abl_sensitive_plus_ffn_w8,740,17,0
qwen05,abl_sensitive_plus_ffn_w8,743,8,1
qwen05,abl_sensitive_plus_ffn_w8,744,4,1
qwen05,abl_sensitive_plus_ffn_w8,748,280,0
qwen05,abl_sensitive_plus_ffn_w8,749,6,0
qwen05,abl_sensitive_plus_ffn_w8,750,320,0
qwen05,abl_sensitive_plus_ffn_w8,756,22,1
qwen05,abl_sensitive_plus_ffn_w8,758,133,1
qwen05,abl_sensitive_plus_ffn_w8,760,10,0
qwen05,abl_sensitive_plus_ffn_w8,768,675,1
qwen05,abl_sensitive_plus_ffn_w8,769,90,0
qwen05,abl_sensitive_plus_ffn_w8,770,3,0
qwen05,abl_sensitive_plus_ffn_w8,771,75,0
qwen05,abl_sensitive_plus_ffn_w8,773,50,0
qwen05,abl_sensitive_plus_ffn_w8,774,25,0
qwen05,abl_sensitive_plus_ffn_w8,777,4,0
qwen05,abl_sensitive_plus_ffn_w8,778,38,1
qwen05,abl_sensitive_plus_ffn_w8,780,25,1
qwen05,abl_sensitive_plus_ffn_w8,782,23,0
qwen05,abl_sensitive_plus_ffn_w8,786,142,1
qwen05,abl_sensitive_plus_ffn_w8,787,28.75,0
qwen05,abl_sensitive_plus_ffn_w8,791,112,0
qwen05,abl_sensitive_plus_ffn_w8,793,1760,0
qwen05,abl_sensitive_plus_ffn_w8,795,21.5,0
qwen05,abl_sensitive_plus_ffn_w8,796,240000,0
qwen05,abl_sensitive_plus_ffn_w8,798,10,0
qwen05,abl_sensitive_plus_ffn_w8,799,4,1
qwen05,abl_sensitive_plus_ffn_w8,800,418,0
qwen05,abl_sensitive_plus_ffn_w8,803,2,0
qwen05,abl_sensitive_plus_ffn_w8,808,12,1
qwen05,abl_sensitive_plus_ffn_w8,809,350,0
qwen05,abl_sensitive_plus_ffn_w8,814,35,0
qwen05,abl_sensitive_plus_ffn_w8,816,4500,1
qwen05,abl_sensitive_plus_ffn_w8,817,15,1
qwen05,abl_sensitive_plus_ffn_w8,818,16,1
qwen05,abl_sensitive_plus_ffn_w8,819,625,0
qwen05,abl_sensitive_plus_ffn_w8,821,42,0
qwen05,abl_sensitive_plus_ffn_w8,826,27,1
qwen05,abl_sensitive_plus_ffn_w8,827,2.25,0
qwen05,abl_sensitive_plus_ffn_w8,831,279,0
qwen05,abl_sensitive_plus_ffn_w8,835,27,0
qwen05,abl_sensitive_plus_ffn_w8,836,120,0
qwen05,abl_sensitive_plus_ffn_w8,837,2,0
qwen05,abl_sensitive_plus_ffn_w8,840,1,0
qwen05,abl_sensitive_plus_ffn_w8,851,110,1
qwen05,abl_sensitive_plus_ffn_w8,854,120,0
qwen05,abl_sensitive_plus_ffn_w8,859,818,0
qwen05,abl_sensitive_plus_ffn_w8,865,103,0
qwen05,abl_sensitive_plus_ffn_w8,866,62,0
qwen05,abl_sensitive_plus_ffn_w8,867,7,1
qwen05,abl_sensitive_plus_ffn_w8,869,500,1
qwen05,abl_sensitive_plus_ffn_w8,871,11,0
qwen05,abl_sensitive_plus_ffn_w8,875,60,1
qwen05,abl_sensitive_plus_ffn_w8,879,575,1
qwen05,abl_sensitive_plus_ffn_w8,880,30,0
qwen05,abl_sensitive_plus_ffn_w8,882,-37.5,0
qwen05,abl_sensitive_plus_ffn_w8,885,500,1
qwen05,abl_sensitive_plus_ffn_w8,886,10,0
qwen05,abl_sensitive_plus_ffn_w8,887,32,0
qwen05,abl_sensitive_plus_ffn_w8,889,15,1
qwen05,abl_sensitive_plus_ffn_w8,895,84,0
qwen05,abl_sensitive_plus_ffn_w8,897,5,0
qwen05,abl_sensitive_plus_ffn_w8,898,110,1
qwen05,abl_sensitive_plus_ffn_w8,906,8,0
qwen05,abl_sensitive_plus_ffn_w8,907,16,1
qwen05,abl_sensitive_plus_ffn_w8,911,64,1
qwen05,abl_sensitive_plus_ffn_w8,912,4,0
qwen05,abl_sensitive_plus_ffn_w8,917,12,1
qwen05,abl_sensitive_plus_ffn_w8,920,50,0
qwen05,abl_sensitive_plus_ffn_w8,924,11,0
qwen05,abl_sensitive_plus_ffn_w8,925,30,0
qwen05,abl_sensitive_plus_ffn_w8,928,53,0
qwen05,abl_sensitive_plus_ffn_w8,929,60,1
qwen05,abl_sensitive_plus_ffn_w8,932,8,0
qwen05,abl_sensitive_plus_ffn_w8,936,-670,0
qwen05,abl_sensitive_plus_ffn_w8,940,35,0
qwen05,abl_sensitive_plus_ffn_w8,942,42,0
qwen05,abl_sensitive_plus_ffn_w8,947,13,1
qwen05,abl_sensitive_plus_ffn_w8,948,26,0
qwen05,abl_sensitive_plus_ffn_w8,949,42,1
qwen05,abl_sensitive_plus_ffn_w8,950,35,0
qwen05,abl_sensitive_plus_ffn_w8,952,600,0
qwen05,abl_sensitive_plus_ffn_w8,953,13,0
qwen05,abl_sensitive_plus_ffn_w8,958,51,0
qwen05,abl_sensitive_plus_ffn_w8,959,28,0
qwen05,abl_sensitive_plus_ffn_w8,965,620,0
qwen05,abl_sensitive_plus_ffn_w8,966,1.33333333333,0
qwen05,abl_sensitive_plus_ffn_w8,967,21.5,0
qwen05,abl_sensitive_plus_ffn_w8,973,79,1
qwen05,abl_sensitive_plus_ffn_w8,980,90,1
qwen05,abl_sensitive_plus_ffn_w8,981,21,0
qwen05,abl_sensitive_plus_ffn_w8,984,243.43,0
qwen05,abl_sensitive_plus_ffn_w8,989,90,0
qwen05,abl_sensitive_plus_ffn_w8,994,2,1
qwen05,abl_sensitive_plus_ffn_w8,995,18,0
qwen05,abl_sensitive_plus_ffn_w8,996,14.33,0
qwen05,abl_sensitive_plus_ffn_w8,997,6000,0
qwen05,abl_sensitive_plus_ffn_w8,999,5.56,0
qwen05,abl_sensitive_plus_ffn_w8,1000,10,0
qwen05,abl_sensitive_plus_ffn_w8,1002,8,1
qwen05,abl_sensitive_plus_ffn_w8,1005,78,0
qwen05,abl_sensitive_plus_ffn_w8,1007,34,1
qwen05,abl_sensitive_plus_ffn_w8,1008,230,1
qwen05,abl_sensitive_plus_ffn_w8,1011,7875,0
qwen05,abl_sensitive_plus_ffn_w8,1014,35,0
qwen05,abl_sensitive_plus_ffn_w8,1020,22,1
qwen05,abl_sensitive_plus_ffn_w8,1022,15,0
qwen05,abl_sensitive_plus_ffn_w8,1024,120,0
qwen05,abl_sensitive_plus_ffn_w8,1027,6,0
qwen05,abl_sensitive_plus_ffn_w8,1034,66,1
qwen05,abl_sensitive_plus_ffn_w8,1041,101,1
qwen05,abl_sensitive_plus_ffn_w8,1042,27.5,0
qwen05,abl_sensitive_plus_ffn_w8,1044,45,0
qwen05,abl_sensitive_plus_ffn_w8,1048,11848,0
qwen05,abl_sensitive_plus_ffn_w8,1050,325,0
qwen05,abl_sensitive_plus_ffn_w8,1057,24,1
qwen05,abl_sensitive_plus_ffn_w8,1058,300,0
qwen05,abl_sensitive_plus_ffn_w8,1062,4632,0
qwen05,abl_sensitive_plus_ffn_w8,1065,340,0
qwen05,abl_sensitive_plus_ffn_w8,1066,4,0
qwen05,abl_sensitive_plus_ffn_w8,1067,24500,0
qwen05,abl_sensitive_plus_ffn_w8,1068,12,0
qwen05,abl_sensitive_plus_ffn_w8,1069,100,0
qwen05,abl_sensitive_plus_ffn_w8,1070,6,0
qwen05,abl_sensitive_plus_ffn_w8,1072,25,0
qwen05,abl_sensitive_plus_ffn_w8,1078,8,1
qwen05,abl_sensitive_plus_ffn_w8,1083,2,1
qwen05,abl_sensitive_plus_ffn_w8,1085,26,1
qwen05,abl_sensitive_plus_ffn_w8,1089,16,0
qwen05,abl_sensitive_plus_ffn_w8,1090,72,1
qwen05,abl_sensitive_plus_ffn_w8,1092,4.21875,0
qwen05,abl_sensitive_plus_ffn_w8,1094,83.33333333333333,0
qwen05,abl_sensitive_plus_ffn_w8,1097,38,0
qwen05,abl_sensitive_plus_ffn_w8,1098,34,0
qwen05,abl_sensitive_plus_ffn_w8,1099,20,0
qwen05,abl_sensitive_plus_ffn_w8,1101,20,0
qwen05,abl_sensitive_plus_ffn_w8,1104,24,1
qwen05,abl_sensitive_plus_ffn_w8,1105,1,0
qwen05,abl_sensitive_plus_ffn_w8,1108,38,1
qwen05,abl_sensitive_plus_ffn_w8,1109,1,0
qwen05,abl_sensitive_plus_ffn_w8,1110,-115,0
qwen05,abl_sensitive_plus_ffn_w8,1112,5,1
qwen05,abl_sensitive_plus_ffn_w8,1113,8,0
qwen05,abl_sensitive_plus_ffn_w8,1117,23999,0
qwen05,abl_sensitive_plus_ffn_w8,1119,18,1
qwen05,abl_sensitive_plus_ffn_w8,1121,140,0
qwen05,abl_sensitive_plus_ffn_w8,1122,44,0
qwen05,abl_sensitive_plus_ffn_w8,1123,180,0
qwen05,abl_sensitive_plus_ffn_w8,1124,7,0
qwen05,abl_sensitive_plus_ffn_w8,1125,3,0
qwen05,abl_sensitive_plus_ffn_w8,1126,50,1
qwen05,abl_sensitive_plus_ffn_w8,1127,750,1
qwen05,abl_sensitive_plus_ffn_w8,1130,13.4,0
qwen05,abl_sensitive_plus_ffn_w8,1131,49,0
qwen05,abl_sensitive_plus_ffn_w8,1136,26,1
qwen05,abl_sensitive_plus_ffn_w8,1137,35,0
qwen05,abl_sensitive_plus_ffn_w8,1142,9,1
qwen05,abl_sensitive_plus_ffn_w8,1143,60,0
qwen05,abl_sensitive_plus_ffn_w8,1149,90,0
qwen05,abl_sensitive_plus_ffn_w8,1152,60,0
qwen05,abl_sensitive_plus_ffn_w8,1155,18,0
qwen05,abl_sensitive_plus_ffn_w8,1157,2.25,0
qwen05,abl_sensitive_plus_ffn_w8,1167,120,1
qwen05,abl_sensitive_plus_ffn_w8,1169,3,0
qwen05,abl_sensitive_plus_ffn_w8,1170,3.75,0
qwen05,abl_sensitive_plus_ffn_w8,1174,337.5,0
qwen05,abl_sensitive_plus_ffn_w8,1177,5,0
qwen05,abl_sensitive_plus_ffn_w8,1179,36.666666666666665,0
qwen05,abl_sensitive_plus_ffn_w8,1190,114,0
qwen05,abl_sensitive_plus_ffn_w8,1192,550,0
qwen05,abl_sensitive_plus_ffn_w8,1193,7,0
qwen05,abl_sensitive_plus_ffn_w8,1195,630,0
qwen05,abl_sensitive_plus_ffn_w8,1196,75,1
qwen05,abl_sensitive_plus_ffn_w8,1199,1.67,0
qwen05,abl_sensitive_plus_ffn_w8,1202,0,0
qwen05,abl_sensitive_plus_ffn_w8,1203,60,0
qwen05,abl_sensitive_plus_ffn_w8,1204,252,0
qwen05,abl_sensitive_plus_ffn_w8,1210,288,1
qwen05,abl_sensitive_plus_ffn_w8,1219,100,1
qwen05,abl_sensitive_plus_ffn_w8,1220,160,0
qwen05,abl_sensitive_plus_ffn_w8,1221,10,1
qwen05,abl_sensitive_plus_ffn_w8,1224,3,0
qwen05,abl_sensitive_plus_ffn_w8,1225,2,0
qwen05,abl_sensitive_plus_ffn_w8,1229,22,0
qwen05,abl_sensitive_plus_ffn_w8,1232,5,0
qwen05,abl_sensitive_plus_ffn_w8,1233,81,1
